"","gene","lpv.Star_Emerald","lpv.MacN_Emerald","annot","KOG","lpv.Star_Rainbow","lpv.MacN_Rainbow"
"1897","Ofaveolata031623",NA,NA,NA,NA,2.64801529896168,1.0198514810153
"1898","Ofaveolata031628",NA,NA,NA,NA,1.04822886784771,1.94839518761349
"1899","Ofaveolata031672",NA,NA,"amine sulfotransferase activity",NA,1.82940757793758,2.52937131927956
"1900","Ofaveolata031686",NA,NA,"ADP-ribosylglycohydrolase","Posttranslational modification, protein turnover, chaperones",4.78140710510799,6.34224615272109
"1901","Ofaveolata031688",NA,NA,"ADP-ribosylglycohydrolase","Posttranslational modification, protein turnover, chaperones",-2.37317569319687,-5.3934478854914
"1902","Ofaveolata031713",NA,NA,"Protein rolling stone-like",NA,-2.36635962436299,-1.64608513890557
"1903","Ofaveolata031733",NA,NA,NA,NA,5.39592487798098,12.0740368187543
"1904","Ofaveolata031737",NA,NA,NA,NA,2.76599410907489,3.91104400293263
"1905","Ofaveolata031772",NA,NA,"orotate phosphoribosyltransferase activity","Nucleotide transport and metabolism",-1.37962076764485,-2.22533646858608
"1906","Ofaveolata031868",NA,NA,NA,NA,2.88652911914441,10.7565495679312
"1907","Ofaveolata031921",NA,NA,"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase activity","Carbohydrate transport and metabolism",-1.10447832923323,-7.82927854047122
"1908","Ofaveolata031936",NA,NA,"calcium ion transport","",-1.26362704650303,1.45319743767525
"1909","Ofaveolata031950",NA,NA,"DBD domain binding",NA,-1.06142316819477,-1.44048375438373
"1910","Ofaveolata031958",NA,NA,NA,NA,1.85229745987249,3.03044875403052
"1911","Ofaveolata031960",NA,NA,NA,NA,1.00407214616184,3.01438731905513
"1912","Ofaveolata031981",NA,NA,"galactose-3-O-sulfotransferase 1",NA,-1.0756807247781,-1.16619816307159
"1913","Ofaveolata032001",NA,NA,NA,NA,-1.37822557969447,-1.93372472452187
"1914","Ofaveolata032008",NA,NA,NA,NA,1.3616075667316,3.53420689847525
"1915","Ofaveolata032073",NA,NA,NA,NA,-1.62149720364515,-2.17071125610182
"1916","Ofaveolata032103",NA,NA,NA,NA,-2.86510662932965,-4.28271828257315
"1917","Ofaveolata032105",NA,NA,"Heat shock 70 kDa protein 12A-like","Posttranslational modification, protein turnover, chaperones",-2.74282263076281,-6.21185370941124
"1918","Ofaveolata032231",NA,NA,"G-protein coupled receptor activity","Posttranslational modification, protein turnover, chaperones",2.52504733494042,5.47528679681537
"1919","Ofaveolata032252",NA,NA,NA,NA,1.22300072419286,3.45052407483182
"1920","Ofaveolata032294",NA,NA,NA,NA,2.10337231818039,4.32969793791805
"1921","Ofaveolata032302",NA,NA,NA,NA,3.00477625113637,8.41962916968271
"1922","Ofaveolata032304",NA,NA,"Catalyzes the formation of S-adenosylmethionine from methionine and ATP","Coenzyme transport and metabolism",-4.45454111823106,-7.90808141555775
"1923","Ofaveolata032315",NA,NA,"Von Willebrand factor A","Inorganic ion transport and metabolism",2.0168690847789,2.50296750618268
"1924","Ofaveolata032330",NA,NA,NA,NA,2.59405094723489,4.65153662458814
"1925","Ofaveolata032336",NA,NA,"zinc ion binding","Posttranslational modification, protein turnover, chaperones",1.17019672159712,1.97869467664555
"1926","Ofaveolata032352",NA,NA,"acetylserotonin O-methyltransferase activity",NA,1.4272294557107,2.55346796991154
"1927","Ofaveolata032360",NA,NA,"Ataxin-1 and HBP1 module (AXH)","Transcription",1.1271176519606,1.89406968173915
"1928","Ofaveolata032396",NA,NA,NA,NA,1.33142276961707,2.7577732996067
"1929","Ofaveolata032399",NA,NA,"Sec63 Brl domain","RNA processing and modification",1.02910005829496,3.03966512478969
"1930","Ofaveolata032423",NA,NA,NA,NA,-1.53962244684585,-1.7226207684121
"1931","Ofaveolata032427",NA,NA,NA,NA,1.26575600834974,3.14036143220265
"1932","Ofaveolata032448",NA,NA,NA,NA,1.56513646168057,1.24018184253498
"1933","Ofaveolata032467",NA,NA,"purine-rich negative regulatory element binding","Transcription",-1.5921832442807,-1.70454851631758
"1934","Ofaveolata032483",NA,NA,"RNA dependent RNA polymerase","RNA processing and modification",-1.93877420368362,-1.23960000533643
"1935","Ofaveolata032490",NA,NA,NA,NA,-1.34672977247999,-1.27515680692675
"1936","Ofaveolata032525",NA,NA,NA,NA,1.05477936284758,4.47429093288028
"1937","Ofaveolata032526",NA,NA,NA,NA,3.89100407273292,2.5388576272435
"1938","Ofaveolata032532",NA,NA,"positive regulation of division septum assembly","Intracellular trafficking, secretion, and vesicular transport",1.63192308591833,2.07326313564891
"1939","Ofaveolata032563",NA,NA,"Beta-lactamase","Defense mechanisms",1.48173931792671,1.28728486898342
"1940","Ofaveolata032580",NA,NA,"RNA polymerase","Posttranslational modification, protein turnover, chaperones",-1.27656241524442,-1.52415263108064
"1941","Ofaveolata032610",NA,NA,"Protein SSUH2 homolog","Posttranslational modification, protein turnover, chaperones",1.42789645543806,2.7957560603889
"1942","Ofaveolata032623",NA,NA,NA,NA,-1.37763185023495,-2.51889562521381
"1943","Ofaveolata032676",NA,NA,"box H/ACA snoRNP assembly",NA,-1.79741032423846,-2.52937131927956
"1944","Ofaveolata032677",NA,NA,"amine oxidase","Secondary metabolites biosynthesis, transport and catabolism",2.39025298280547,1.02402694188509
"1945","Ofaveolata032793",NA,NA,NA,NA,1.21540624609471,1.2481633025837
"1946","Ofaveolata032836",NA,NA,NA,NA,2.21824629848658,8.87713005760834
"1947","Ofaveolata032851",NA,NA,"7 transmembrane receptor (rhodopsin family)","Signal transduction mechanisms",-1.19233239797749,-6.005863736664
"1948","Ofaveolata032885",NA,NA,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase activity",NA,1.09320636698852,2.12046703785746
"1949","Ofaveolata032893",NA,NA,NA,NA,-1.21745968702511,-3.44024767036964
"1950","Ofaveolata032933",NA,NA,NA,NA,1.87055476470678,3.46637665128107
"1951","Ofaveolata032969",NA,NA,"heme binding","Secondary metabolites biosynthesis, transport and catabolism",1.26373738196608,3.96558949774391
"1952","Ofaveolata033073",NA,NA,"member RAS oncogene family","Intracellular trafficking, secretion, and vesicular transport",1.09646280406704,1.27083149724514
"1953","Ofaveolata033076",NA,NA,NA,NA,-2.30274021216231,-1.99653903253599
"1954","Ofaveolata033131",NA,NA,NA,NA,1.20026049624241,2.69823687775475
"1955","Ofaveolata033141",NA,NA,"negative regulation of epithelial cell proliferation","Transcription",1.45195994325305,2.41471976429743
"1956","Ofaveolata033223",NA,NA,"suppressor of cytokine signaling","Signal transduction mechanisms",-2.21989264099659,-2.83965512062524
"1957","Ofaveolata033240",NA,NA,NA,NA,-2.54966558041491,-4.21703733361989
"1958","Ofaveolata033244",NA,NA,"-","",-1.07666954014477,-1.33230077430405
"1959","Ofaveolata033279",NA,NA,NA,NA,-1.45600546810049,-3.58391220603336
"1960","Ofaveolata033365",NA,NA,NA,NA,-1.78747419461986,-1.47079119876826
"1961","Ofaveolata033376",NA,NA,NA,NA,-2.7675338987938,-2.17686600094805
"1962","Ofaveolata033413",NA,NA,"Calcium ion binding. It is involved in the biological process described with protein folding","Posttranslational modification, protein turnover, chaperones",3.33865686789449,9.3309900141875
"1963","Ofaveolata033421",NA,NA,NA,NA,1.01776949154004,2.41352888992927
"1964","Ofaveolata033445",NA,NA,"catalytic activity. It is involved in the biological process described with metabolic process","",1.94719584269054,4.73320530717988
"1965","Ofaveolata033454",NA,NA,NA,NA,-4.45454111823106,-2.12468472322406
"1966","Ofaveolata033463",NA,NA,NA,NA,-1.22066648827113,-2.74362943745609
"1967","Ofaveolata033468",NA,NA,NA,NA,-2.23364974482043,-2.11094874023625
"1968","Ofaveolata033492",NA,NA,"fibroblast growth factor receptor binding",NA,1.12487946283598,7.61930244184633
"1969","Ofaveolata033501",NA,NA,NA,NA,1.22186781979473,20.6814392465243
"1970","Ofaveolata033673",NA,NA,"Aldo/keto reductase family","Energy production and conversion",1.27955633444314,3.8794041702161
"1971","Ofaveolata033691",NA,NA,NA,NA,2.23364974482043,8.01741808581362
"1972","Ofaveolata033692",NA,NA,NA,NA,3.91623534775492,10.2436467271044
"1973","Ofaveolata033698",NA,NA,"Collagen triple helix repeat containing 1",NA,1.45376345137879,2.51676079235813
"1974","Ofaveolata033700",NA,NA,"Collagen triple helix repeat containing 1",NA,5.39592487798098,11.3733213158288
"1975","Ofaveolata033703",NA,NA,"serine threonine-protein kinase PAK","Signal transduction mechanisms",1.15997523492232,3.54040253880713
"1976","Ofaveolata033704",NA,NA,NA,NA,2.32621004446004,1.15073947148531
"1977","Ofaveolata033710",NA,NA,"proteasomal ubiquitin-independent protein catabolic process",NA,5.39592487798098,4.3032989323138
"1978","Ofaveolata033711",NA,NA,"p21(CDKN1A)-activated kinase 7","Signal transduction mechanisms",1.38825876956124,5.28039502077185
"1979","Ofaveolata033714",NA,NA,NA,NA,1.37843610825605,3.92457458764684
"1980","Ofaveolata033717",NA,NA,"Proteasome activator complex subunit 4","Amino acid transport and metabolism",1.03982619378084,2.99020552992882
"1981","Ofaveolata033736",NA,NA,NA,NA,1.58835644626733,1.52647294992637
"1982","Ofaveolata033748",NA,NA,NA,NA,4.45454111823106,7.91285521357197
"1983","Ofaveolata033820",NA,NA,NA,NA,1.92512631777283,1.18354195436839
"1984","Ofaveolata033847",NA,NA,"MAP kinase kinase kinase activity","Signal transduction mechanisms",1.10694292287304,1.38567374215615
"1985","Ofaveolata033866",NA,NA,"negative regulation of bleb assembly","Cytoskeleton",-1.14596339150317,-2.51501323911507
"1986","Ofaveolata033926",NA,NA,NA,NA,1.11483702851768,2.22335017435841
"1987","Ofaveolata033934",NA,NA,NA,NA,-1.54582922482172,-2.46968164716422
"1988","Ofaveolata033939",NA,NA,NA,NA,-1.53962244684585,-1.27845840789582
"1989","Ofaveolata033948",NA,NA,NA,NA,-2.07488035108665,-1.06973664909471
"1990","Ofaveolata033949",NA,NA,NA,NA,-3.1884496697051,-3.69733046414776
"1991","Ofaveolata034029",NA,NA,"phosphatidylinositol N-acetylglucosaminyltransferase activity","",-1.34678149311727,-7.92736031073895
"1992","Ofaveolata034055",NA,NA,NA,NA,3.40506227353904,3.50171520969794
"1993","Ofaveolata034058",NA,NA,NA,NA,1.18643845456955,1.41149222945918
"1994","Ofaveolata034098",NA,NA,"negative regulation of extracellular matrix disassembly","Posttranslational modification, protein turnover, chaperones",1.74820386078485,1.84562465066328
"1995","Ofaveolata034190",NA,NA,"phosphatidylserine decarboxylase","Lipid transport and metabolism",2.8904380205762,1.55164415295665
"1996","Ofaveolata034245",NA,NA,"Monoamine oxidase","Amino acid transport and metabolism",7.73344980136007,12.9442402375216
"1997","Ofaveolata034265",NA,NA,"negative regulation of T-helper 2 cell differentiation","Transcription",1.30577029311575,1.62791395768445
"1998","Ofaveolata034305",NA,NA,NA,NA,1.11703264646715,-1.25428693528836
"1999","Ofaveolata034325",NA,NA,"nucleic acid-templated transcription","RNA processing and modification",1.7916723441275,1.17281322166651
"2000","Ofaveolata034328",NA,NA,"Phytanoyl-CoA dioxygenase (PhyH)","Lipid transport and metabolism",1.34552806666427,13.1268405892373
"2001","Ofaveolata034340",NA,NA,"Hephaestin","Secondary metabolites biosynthesis, transport and catabolism",-1.18770416406768,-1.17220133985029
"2002","Ofaveolata034345",NA,NA,NA,NA,-1.90439484828949,-1.45885628584602
"2003","Ofaveolata034357",NA,NA,NA,NA,1.99465228053252,2.75409545827108
"2004","Ofaveolata034384",NA,NA,NA,NA,3.66511619480469,6.52957317264429
"2005","Ofaveolata034414",NA,NA,"DNA binding","Transcription",2.54351621844786,2.072439122749
"2006","Ofaveolata034548",NA,NA,NA,NA,-1.37077452345202,-3.29095349475694
"2007","Ofaveolata034550",NA,NA,NA,NA,-1.63884848474598,-2.22620116570819
"2008","Ofaveolata034700",NA,NA,NA,NA,-3.15949773297063,-3.67597382818987
"2009","Ofaveolata034701",NA,NA,NA,NA,1.60801349190462,7.05588491038538
"2010","Ofaveolata034713",NA,NA,"tetratricopeptide repeat","Posttranslational modification, protein turnover, chaperones",2.59405094723489,3.22641265559935
"2011","Ofaveolata034746",NA,NA,NA,NA,1.51599561405417,2.69584544557012
"2012","Ofaveolata034755",NA,NA,NA,NA,-1.5290946066414,-3.81874105629667
"2013","Ofaveolata034780",NA,NA,"zinc finger CCCH-type containing",NA,-2.36313812553348,-1.47788706785142
"2014","Ofaveolata034781",NA,NA,NA,NA,-3.31483490336777,-3.86556171114165
"2015","Ofaveolata034846",NA,NA,NA,NA,-1.36504385218684,-1.1554838666705
"2016","Ofaveolata034868",NA,NA,NA,NA,2.56748703216652,2.42985473603747
"2017","Ofaveolata034916",NA,NA,NA,NA,1.62141311406436,1.50393834703329
"2018","Ofaveolata034934",NA,NA,NA,NA,1.27955633444314,3.86891841428423
"2019","Ofaveolata034994",NA,NA,"Collagen triple helix",NA,1.98118354586511,2.6557986513529
"2020","Ofaveolata035007",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",1.92535558381985,1.23420887036283
"2021","Ofaveolata035038",NA,NA,NA,NA,3.70692664641712,2.57498784495731
"2022","Ofaveolata035063",NA,NA,NA,NA,-1.41801734971333,-1.62653564699824
"2023","Ofaveolata035073",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",-1.18371916430146,-5.27017854952444
"2024","Ofaveolata035074",NA,NA,NA,NA,-1.09997043832891,-1.02065070008487
"2025","Ofaveolata035075",NA,NA,NA,NA,-2.09592769535824,-6.89610174400743
"2026","Ofaveolata035076",NA,NA,NA,NA,-3.42025872822232,-5.39541085039417
"2027","Ofaveolata035121",NA,NA,"7 transmembrane receptor (rhodopsin family)","Signal transduction mechanisms",1.86616719870307,3.42480503072255
"2028","Ofaveolata035173",NA,NA,NA,NA,-1.79207182232317,-4.81970512528974
"2029","Ofaveolata035176",NA,NA,NA,NA,-1.30036734029664,-5.80378988128835
"2030","Ofaveolata035184",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",3.19969885293262,1.08423754044302
"2031","Ofaveolata035187",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",1.69627358687499,-1.09812013952827
"2032","Ofaveolata035201",NA,NA,NA,NA,-3.19462582824967,-6.11265942477063
"2033","Ofaveolata035215",NA,NA,"Thrombospondin type 1 repeats","Inorganic ion transport and metabolism",2.51725434830963,7.43408161425934
"2034","Ofaveolata035230",NA,NA,"transmembrane receptor protein tyrosine kinase activity","Signal transduction mechanisms",1.08542447551308,3.22891533509286
"2035","Ofaveolata035284",NA,NA,"K02A2.6-like","Amino acid transport and metabolism",-1.15767186061847,-2.00460387543366
"2036","Ofaveolata035287",NA,NA,NA,NA,-1.74225026996582,-1.48930906379572
"2037","Ofaveolata035304",NA,NA,NA,NA,-1.45102978881616,-6.89904442172568
"2038","Ofaveolata035330",NA,NA,NA,NA,-4.34362570575011,-6.34260693265682
"2039","Ofaveolata035357",NA,NA,"regulation of mitotic cell cycle","Posttranslational modification, protein turnover, chaperones",-3.50291431081865,-2.14008092116973
"2040","Ofaveolata035358",NA,NA,NA,NA,1.87291614601459,2.6629143760204
"2041","Ofaveolata035385",NA,NA,NA,NA,2.0657663600485,3.0697124190634
"2042","Ofaveolata035408",NA,NA,NA,NA,-2.87984145983926,-1.6277758741889
"2043","Ofaveolata035436",NA,NA,NA,NA,2.62263213346901,2.46770524888086
"2044","Ofaveolata035476",NA,NA,NA,NA,-1.04459453876924,-4.00863528948664
"2045","Ofaveolata035477",NA,NA,NA,NA,1.42897364542714,3.04815775047122
"2046","Ofaveolata035480",NA,NA,NA,NA,1.31729854057326,2.55141513450681
"2047","Ofaveolata035497",NA,NA,"protein tag","Posttranslational modification, protein turnover, chaperones",-6.66919445602489,-3.15926617581036
"2048","Ofaveolata035525",NA,NA,"ubiquitin protein ligase binding",NA,-1.35870230346407,-4.88256119003189
"2049","Ofaveolata035526",NA,NA,NA,NA,-1.97062783516408,-3.64137022983752
"2050","Ofaveolata035574",NA,NA,NA,NA,4.33463627510847,12.6403437166106
"2051","Ofaveolata035575",NA,NA,NA,NA,-1.18695837460735,-1.09708711219754
"2052","Ofaveolata035634",NA,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",9.98250405872998,16.3122679562467
"2053","Ofaveolata035636",NA,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.87906483692447,6.43026349892971
"2054","Ofaveolata035638",NA,NA,"serine-type endopeptidase activity","Posttranslational modification, protein turnover, chaperones",1.30529300501693,6.45877670833805
"2055","Ofaveolata035660",NA,NA,NA,NA,1.27306205924955,2.38830424408408
"2056","Ofaveolata035680",NA,NA,"RNA binding motif protein 25","RNA processing and modification",2.69036098532739,1.20191510903143
"2057","Ofaveolata035720",NA,NA,NA,NA,1.90537083413608,1.54983760187703
"2058","Ofaveolata035737",NA,NA,NA,NA,2.48905705563288,3.3175376916737
"2059","Ofaveolata035739",NA,NA,NA,NA,1.14596339150317,2.01834006135794
"2060","Ofaveolata035785",NA,NA,NA,NA,1.72374412608947,2.65066779298925
"2061","Ofaveolata035798",NA,NA,"carbohydrate binding","",1.42789645543806,1.25621962974871
"2062","Ofaveolata035844",NA,NA,"Serpentine type 7TM GPCR chemoreceptor Srx",NA,-2.86510662932965,-1.35685022647606
"2063","Ofaveolata035872",NA,NA,NA,NA,1.23630509654301,1.57917063240976
"2064","Ofaveolata035923",NA,NA,"-","",-1.63687833148774,-2.48669149504111
"2065","Ofaveolata035927",NA,NA,"transmembrane transporter activity","Carbohydrate transport and metabolism",1.87055476470678,3.99471291560985
"2066","Ofaveolata035968",NA,NA,"hyaluronic acid binding","Signal transduction mechanisms",1.63259167308469,4.08419223475784
